way_id,highway,name,ref,lanes,maxspeed,oneway,bridge,tunnel,length_m,traffic_match,traffic_match_method,matched_route_name_norm,matched_route_no,vol_mean,vol_min,vol_max,spd_mean,trvlTime_mean,traffic_rows_used,boundary_validation_status,boundary_inside_vertex_count,boundary_outside_vertex_count,boundary_intersects,source_road,source_traffic,traffic_match_original,traffic_observed_match,traffic_inferred,inferred_distance_m
577560670,residential,,,,,,,,46.8,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
578281962,residential,,,,,,,,85.14,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149833,tertiary,학현로,,,,,,,1141.23,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,27,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580149834,path,,,,,,,,29.53,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580149835,path,,,,,,,,74.14,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580149836,path,,,,,,,,52.92,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580149837,service,,,,,,,,113.23,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149839,motorway_link,,,,,,,,127.68,inferred,inferred_nearest_family,수도권제1순환고속도로,,15.786,15.786,15.786,64.928,44.817,542,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,105.41
580149840,rest_area,청계졸음쉼터,100,,,,,,334.55,matched,route_no_ref_match,,100,15.786,0,95,64.928,44.817,542,inside,16,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580149842,service,,,,,yes,,,199.75,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149843,motorway_link,,,,,yes,,,480.74,inferred,inferred_nearest_family,수도권제1순환고속도로,,15.786,15.786,15.786,64.928,44.817,542,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,106.86
580149844,tertiary_link,,,,,yes,,,15.55,inferred,inferred_family_median,,,0,0,0,17.5,4.5,35,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_family_median),no_match,no,yes,
580149845,service,,,,,,,,222.5,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149847,service,,,,,,,yes,190.64,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149848,service,,,,,,,,25.19,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149851,service,,,,,,,,117.01,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580149852,path,,,,,,,,485.54,no_match,no_match,,,,,,,,,crossing_boundary,14,6,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580149853,service,,,,,,,,529.34,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,20,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580162057,path,,,,,,,,506.02,no_match,no_match,,,,,,,,,inside,16,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162058,path,,,,,,,,303.69,no_match,no_match,,,,,,,,,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162060,footway,,,,,,,,180.77,no_match,no_match,,,,,,,,,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162061,path,,,,,,,,459.11,no_match,no_match,,,,,,,,,inside,14,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162063,path,,,,,,,,649.8,no_match,no_match,,,,,,,,,inside,18,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162065,path,,,,,,,,861.96,no_match,no_match,,,,,,,,,inside,18,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162067,path,,,,,,,,996.73,no_match,no_match,,,,,,,,,crossing_boundary,31,1,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162068,footway,,,,,,,,12.55,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162070,footway,,,,,,,,55.13,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162071,path,한남정맥,,,,,,,489.41,no_match,no_match,,,,,,,,,inside,23,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162073,path,,,,,,,,75.35,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162075,unclassified,,,,,,,,19.79,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580162076,unclassified,,,,,,,yes,55.23,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580162078,unclassified,,,,,,,,522.39,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,12,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580162079,cycleway,,,,,,,,829.08,no_match,no_match,,,,,,,,,inside,27,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162082,path,,,,,,,,513.4,no_match,no_match,,,,,,,,,inside,17,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162084,cycleway,,,,,,,,555.7,no_match,no_match,,,,,,,,,inside,10,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162085,residential,,,,,,,,125.01,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580162087,cycleway,,,,,,,,246.19,no_match,no_match,,,,,,,,,inside,8,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162089,footway,,,,,,,,71.88,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162091,path,,,,,,,,178.94,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162094,services,의왕휴게소,,,,,,,413.63,no_match,no_match,,,,,,,,,inside,14,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162098,services,의왕휴게소,,,,,,,260.98,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162100,footway,,,,,,,,92.64,no_match,no_match,,,,,,,,,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162101,footway,,,,,,yes,,138.68,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162103,steps,,,,,,,,15.06,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162104,steps,,,,,,,,33.9,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162106,footway,,,,,,,,85.28,no_match,no_match,,,,,,,,,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580162107,footway,,,,,,,,329.87,no_match,no_match,,,,,,,,,inside,11,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
580288722,residential,백운안길,,,,,,,595.19,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,18,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580288723,residential,백운호수로1길,,,,,,,98.7,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580288724,residential,백운중앙로4길,,,,,,,350.36,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,6,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
580288725,secondary,백운로,,,,,,,896.85,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,19,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580288726,tertiary,백운호수로2길,,,,,,,136.22,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580288727,tertiary,백운중앙로,,,,,,,312.31,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580288728,tertiary,백운호수로,,,,,,,233.49,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580288729,secondary,백운로,,,,yes,,,599.4,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,13,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
580617400,primary,안양판교로,57,,,yes,yes,,27.72,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617401,primary,안양판교로,57,,,yes,,,113.65,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617402,primary,안양판교로,57,4,,yes,,,94.2,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617403,primary,안양판교로,57,4,,yes,yes,,29.52,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617404,primary,안양판교로,57,,,yes,yes,,30.21,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617405,primary,안양판교로,57,,,yes,,,575.77,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617406,primary,안양판교로,57,4,,yes,,,570.01,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617407,primary,안양판교로,57,4,,yes,yes,,30.42,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617408,primary,안양판교로,57,4,,yes,yes,,38.06,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617409,primary,안양판교로,57,4,,yes,,,768.96,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,15,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617410,primary,안양판교로,57,4,,yes,yes,,39.59,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617411,primary,안양판교로,57,4,,yes,,,1017.45,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,21,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617412,primary,안양판교로,57,,,yes,yes,,34.98,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617413,primary,안양판교로,57,,,yes,,,766.41,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,16,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617414,primary,안양판교로,57,,,yes,yes,,55.59,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
580617415,primary,안양판교로,57,,,yes,,,483.56,matched,route_no_ref_match,,57,0,0,0,35.356,29.722,205,inside,11,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
581382170,tertiary,학현로,,,,,,,34.08,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
581382172,tertiary,학현로,,,,,yes,,22.01,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,35,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
582107246,cycleway,,,,,,,,116.96,no_match,no_match,,,,,,,,,inside,5,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107253,service,,,,,,,,313.8,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,15,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
582107254,cycleway,,,,,,,,497.72,no_match,no_match,,,,,,,,,inside,18,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107256,primary_link,,,,,yes,,,200.8,inferred,inferred_nearest_family,,1,3.338,3.338,3.338,40.89,32.979,1558,crossing_boundary,2,3,yes,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,0
582107258,motorway_link,,,,,yes,,,139.67,inferred,inferred_nearest_family,수도권제1순환고속도로,,15.786,15.786,15.786,64.928,44.817,542,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,111.14
582107259,footway,,,,,,,,17.37,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107260,motorway_link,,,,,yes,,,131.14,inferred,inferred_nearest_family,수도권제1순환고속도로,,15.786,15.786,15.786,64.928,44.817,542,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_nearest_family),no_match,no,yes,122.57
582107261,cycleway,,,,,,,,46.43,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107262,service,통미마을길,,,,,yes,,18.38,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
582107263,service,통미마을길,,,,,,,200.78,inferred,inferred_global_median,,,0,0,0,57.511,25.275,305,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_global_median),no_match,no,yes,
582107264,footway,,,,,,,,284.94,no_match,no_match,,,,,,,,,inside,11,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107265,footway,,,,,,,,21.65,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107266,trunk_link,,,,,yes,yes,,17.62,inferred,inferred_family_median,,,0,0,0,57.511,25.275,113,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_family_median),no_match,no,yes,
582107267,trunk_link,,,,,yes,,,52.23,inferred,inferred_family_median,,,0,0,0,57.511,25.275,113,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_family_median),no_match,no,yes,
582107268,trunk_link,,,,,yes,yes,,16.63,inferred,inferred_family_median,,,0,0,0,57.511,25.275,113,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_family_median),no_match,no,yes,
582107269,trunk_link,,,,,yes,,,36.64,inferred,inferred_family_median,,,0,0,0,57.511,25.275,113,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_family_median),no_match,no,yes,
582107270,footway,,,,,,,,34.02,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107271,footway,,,,,,,,457.25,no_match,no_match,,,,,,,,,inside,15,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107272,footway,,,,,,,,21.79,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107273,cycleway,,,,,,,,26.43,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107274,steps,,,,,,,,14.08,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107275,steps,,,,,,,,22.52,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107276,cycleway,안양천 자전거도로,,,,,,,1.68,no_match,no_match,,,,,,,,,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107277,cycleway,,,,,,,,26.44,no_match,no_match,,,,,,,,,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107278,steps,,,,,,,,28.46,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107279,steps,,,,,,,,27.11,no_match,no_match,,,,,,,,,inside,4,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),no_match,no,no,
582107280,primary,고천지하차도,1,,,yes,,covered,192.04,matched,route_no_ref_match,,1,3.338,0,107,40.89,32.979,1558,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
582107281,primary,고천지하차도,1,,,yes,,,202.57,matched,route_no_ref_match,,1,3.338,0,107,40.89,32.979,1558,inside,3,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping),matched,yes,no,
582713233,secondary,백운로,,,,,,,345.6,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,9,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
582713234,secondary,,,,,,yes,,19.71,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
583396704,secondary,백운로,,,,,,,281.9,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,7,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
583396705,secondary,백운로,,,,,yes,,15.27,inferred,inferred_highway_median,,,0,0,0,17.5,4.5,4,inside,2,0,no,OpenStreetMap Overpass bbox query,Gyeonggi OpenAPI getRoadTrafficInfoList + getRoadInfoList(routeNo mapping) + inferred(inferred_highway_median),no_match,no,yes,
