grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag
179,126.96232879,37.34864949,996.67,346.4,946.49,766.82,301.85,0.329368,0.71372,0.920818,0.628014,0.992728,0.802344,51.856,374,False
555,126.99578941,37.40291668,1341.36,361.56,2009.56,1349.42,969.72,0.508813,0.696675,0.611083,0.251141,0.691466,0.532276,51.82,375,False
882,127.02964258,37.40981649,1908.31,588.31,4798.38,1849.53,3291.04,0.803965,0.441776,0.0,0.0,0.0,0.088355,51.772,376,False
811,127.02136858,37.37823518,1775.72,979.9,3586.35,1385.4,1479.22,0.73494,0.001574,0.151666,0.227867,0.46164,0.191004,51.737,377,False
53,126.94564319,37.30804756,1255.6,576.82,1229.82,1188.7,963.99,0.464167,0.454697,0.838268,0.355109,0.69405,0.594973,51.649,378,False
336,126.97915357,37.35777581,1052.4,472.73,796.99,892.91,510.9,0.358385,0.571707,0.964377,0.546447,0.898429,0.750572,51.526,379,False
604,127.00163258,37.37364677,1058.76,176.18,2312.4,439.15,593.39,0.361694,0.905074,0.522845,0.839975,0.861221,0.745186,51.509,380,False
370,126.98193001,37.36454834,1342.32,921.42,1401.32,1059.21,989.21,0.509314,0.067305,0.7883,0.438871,0.682677,0.523429,51.496,381,False
495,126.99337414,37.34206342,1353.23,413.78,2536.67,1030.72,1192.44,0.514991,0.637977,0.457503,0.457302,0.591001,0.513562,51.442,383,False
337,126.97913799,37.36002919,1157.56,685.3,896.77,1024.78,520.6,0.413129,0.332742,0.935306,0.461146,0.894055,0.666357,51.442,382,False
833,127.02419227,37.37824657,1875.47,1102.72,3824.87,1624.76,1694.43,0.786868,0.0,0.08217,0.073034,0.364565,0.105354,51.426,384,False
522,126.9929648,37.4029046,1200.39,159.7,1876.32,1220.01,744.22,0.435424,0.923607,0.649902,0.334851,0.793186,0.63162,51.39,385,False
54,126.94562665,37.31030094,1148.3,582.73,1022.34,1009.21,743.49,0.40831,0.448048,0.898718,0.471217,0.793512,0.664553,51.081,386,False
732,127.0128975,37.37820059,1324.95,550.09,2882.49,712.63,942.93,0.500273,0.48474,0.356744,0.663066,0.703553,0.526261,51.067,387,False
371,126.98191451,37.36680171,1344.88,738.86,1583.57,1182.97,1167.7,0.510647,0.272534,0.735199,0.358812,0.602161,0.509794,51.031,388,False
307,126.97633066,37.35776335,917.19,370.4,560.08,679.46,271.15,0.287994,0.686743,1.0,0.684522,1.0,0.842705,50.988,389,False
681,127.0070731,37.40521769,1478.8,269.6,2870.9,1482.73,1517.54,0.580362,0.800053,0.360122,0.164906,0.444357,0.402179,50.909,390,False
362,126.98205389,37.3465213,819.51,25.34,1453.17,226.69,202.31,0.23714,1.0,0.773193,0.977409,1.0,0.91384,50.782,391,False
935,127.04574762,37.41052357,1989.59,1860.31,6104.6,1874.01,4575.6,0.846278,0.0,0.0,0.0,0.0,0.0,50.777,392,False
366,126.98199196,37.35553483,1010.57,387.87,1018.67,888.48,363.33,0.336608,0.667102,0.899788,0.549315,0.964996,0.75789,50.512,393,False
573,126.99880907,37.37363484,1038.25,157.33,2139.97,520.36,817.99,0.351016,0.926271,0.573085,0.787443,0.759907,0.736053,50.503,394,False
243,126.96991347,37.32900558,1195.11,401.07,1985.04,809.04,1249.52,0.432675,0.652265,0.618225,0.600702,0.565257,0.611831,50.434,395,False
52,126.94565973,37.30579417,1335.51,652.46,1450.76,1390.14,1196.15,0.505769,0.369659,0.773893,0.224798,0.589328,0.500633,50.371,396,False
615,127.00146849,37.39843389,1137.73,366.01,2014.48,850.94,623.24,0.402805,0.691679,0.609647,0.573594,0.847757,0.650954,50.206,397,False
763,127.0157067,37.38046557,1423.82,516.8,3034.68,1064.11,1289.23,0.551742,0.522163,0.312402,0.435699,0.547343,0.426584,50.168,398,False
444,126.98746903,37.38034656,1078.03,577.34,934.72,885.08,808.96,0.371723,0.454109,0.924248,0.551512,0.763981,0.69436,50.078,399,False
365,126.98200745,37.35328145,863.91,146.72,1057.68,646.06,134.19,0.260256,0.938199,0.888422,0.706131,1.0,0.860427,50.032,400,False
801,127.01835749,37.40751763,1618.98,187.09,3817.17,1471.0,2346.15,0.653341,0.89281,0.084416,0.172493,0.07059,0.270444,50.018,401,False
413,126.98459901,37.3870944,723.09,42.15,194.19,348.31,178.68,0.186948,1.0,1.0,0.898736,1.0,0.969621,50.002,402,False
648,127.00427809,37.40069914,1221.76,190.75,2362.98,1124.94,959.39,0.446551,0.888695,0.508108,0.396352,0.696127,0.578902,49.949,403,False
263,126.97057403,37.37351182,950.76,287.0,1235.04,721.72,383.86,0.305468,0.780495,0.836747,0.657187,0.955736,0.789477,49.907,404,False
714,127.00988312,37.4074828,1628.96,507.88,3223.75,1636.75,1860.09,0.658536,0.53219,0.257313,0.065272,0.289842,0.259555,49.894,405,False
156,126.95949019,37.34416691,1044.78,297.75,1502.77,975.48,308.52,0.354418,0.768407,0.758742,0.493033,0.989718,0.715609,49.889,406,False
86,126.95121975,37.31708739,681.97,94.07,137.89,205.2,159.02,0.165541,0.997375,1.0,0.99131,1.0,0.996868,49.807,407,False
420,126.98504039,37.40267082,1028.21,77.09,1631.92,1083.96,348.0,0.345791,1.0,0.72111,0.42286,0.971908,0.725033,49.749,408,False
351,126.97919805,37.39139634,672.82,90.02,486.33,186.34,203.75,0.160774,1.0,1.0,1.0,1.0,1.0,49.646,409,False
454,126.98731559,37.40288024,1048.47,123.8,1691.19,1094.73,394.79,0.356339,0.963954,0.703842,0.415893,0.950803,0.706524,49.641,410,False
489,126.9901402,37.40289245,1098.91,188.13,1768.57,1131.78,540.7,0.382598,0.891642,0.681295,0.391925,0.884986,0.667107,49.64,411,False
443,126.98748437,37.37809319,1169.79,771.18,1046.43,941.16,1058.02,0.419493,0.236207,0.891701,0.515237,0.651635,0.611653,49.636,412,False
66,126.9484313,37.31256751,841.61,253.69,673.23,656.89,405.94,0.248647,0.817937,1.0,0.699125,0.945776,0.865191,49.526,413,False
824,127.02118228,37.4075291,1691.24,360.55,4026.6,1462.72,2536.91,0.690959,0.697813,0.023396,0.177848,0.0,0.201105,49.502,414,False
775,127.0155327,37.40750609,1583.32,254.97,3612.9,1492.43,2167.47,0.634776,0.816507,0.143931,0.158632,0.151189,0.283945,49.444,415,False
363,126.98203841,37.34877469,755.98,111.85,1286.74,219.97,134.18,0.204069,0.977398,0.821684,0.981754,1.0,0.927595,49.348,416,False
241,126.96788824,37.37341419,884.92,133.48,1377.54,634.28,391.02,0.271192,0.953077,0.795226,0.713747,0.952504,0.825944,49.309,417,False
477,126.99032329,37.37585202,1114.75,552.25,1394.05,740.79,1346.07,0.390842,0.482309,0.790418,0.644847,0.521702,0.644818,49.243,418,False
845,127.02402133,37.40528713,1580.2,148.89,4119.88,1252.82,2601.33,0.633151,0.935757,0.0,0.313629,0.0,0.28124,49.239,419,False
745,127.01270791,37.40749448,1586.73,378.5,3414.72,1554.3,2004.1,0.63655,0.677631,0.201673,0.118611,0.22488,0.275427,49.21,420,False
865,127.02684604,37.40529847,1588.17,108.54,4343.52,1338.86,2819.29,0.637301,0.981119,0.0,0.257969,0.0,0.273615,49.183,421,False
447,126.98742302,37.38710667,711.46,249.27,424.78,234.14,97.08,0.180893,0.822915,1.0,0.972591,1.0,0.95636,49.108,422,False
40,126.9430043,37.30149342,1554.89,855.25,1982.71,1919.64,1725.3,0.619974,0.141691,0.618905,0.0,0.350643,0.297552,49.1,423,False
364,126.98202293,37.35102807,772.29,113.33,1150.95,412.78,170.31,0.212557,0.975731,0.861246,0.857031,1.0,0.903692,48.901,424,False
733,127.01288293,37.38045397,1244.69,339.62,2795.81,887.04,1163.66,0.458486,0.721342,0.381999,0.550244,0.603983,0.533639,48.855,425,False
554,126.99580451,37.40066331,1157.37,353.25,1811.22,1156.04,866.56,0.413031,0.706019,0.668872,0.376233,0.737999,0.598878,48.737,426,False
221,126.967981,37.32848813,1093.77,433.06,1817.53,742.93,1077.96,0.379918,0.616299,0.667031,0.643466,0.642641,0.646156,48.641,427,False
701,127.01007382,37.37818893,1101.13,330.76,2653.49,536.04,840.3,0.383752,0.731306,0.423465,0.777295,0.749843,0.640139,48.631,428,False
206,126.96508702,37.3509527,767.93,102.4,629.93,566.38,653.98,0.21029,0.988021,1.0,0.757672,0.83389,0.899989,48.617,429,False
462,126.99055182,37.3420513,1140.34,314.88,2342.69,846.98,956.52,0.404164,0.749157,0.514021,0.576155,0.697423,0.607199,48.538,430,False
680,127.00708786,37.40296432,1258.72,120.93,2712.79,1242.57,1304.77,0.46579,0.967183,0.406188,0.320258,0.540333,0.51273,48.457,431,False
222,126.96805273,37.33068501,1009.65,189.68,1991.81,561.42,1247.76,0.336128,0.889897,0.616254,0.760882,0.566048,0.70684,48.441,432,False
637,127.00444127,37.37591202,912.54,166.27,2344.73,259.51,612.46,0.285572,0.916219,0.513427,0.956176,0.852617,0.777688,48.242,433,False
557,126.99858161,37.33813374,1659.23,919.68,3168.21,1556.15,1783.19,0.674293,0.069265,0.273496,0.117412,0.324528,0.19348,48.197,434,False
584,126.99864405,37.39842195,1073.23,469.27,1813.95,853.58,576.13,0.369228,0.575594,0.668075,0.571886,0.869006,0.650862,48.188,435,False
527,126.99621152,37.33982208,1491.43,699.37,2887.42,1382.16,1514.24,0.58694,0.316929,0.355308,0.22996,0.445847,0.323609,48.161,436,False
734,127.01286835,37.38270735,1179.21,182.68,2729.35,849.39,1394.32,0.424399,0.897764,0.401362,0.574597,0.499941,0.5674,48.16,437,False
646,127.00430777,37.3961924,955.39,79.83,2107.86,696.85,586.87,0.307878,1.0,0.582442,0.673271,0.86416,0.73546,47.891,438,False
223,126.96803684,37.33293839,972.6,26.69,2179.46,434.96,1439.41,0.316839,1.0,0.561581,0.842685,0.479598,0.721299,47.862,439,False
896,127.03246746,37.4098277,1832.44,765.33,5016.69,1760.62,3501.77,0.764468,0.242785,0.0,0.0,0.0,0.048557,47.81,440,False
521,126.99297999,37.40065123,990.55,141.28,1662.16,1001.97,658.3,0.326186,0.944304,0.712301,0.475901,0.831942,0.705728,47.8,441,False
306,126.97634631,37.35550997,720.43,126.61,519.32,561.95,351.33,0.185562,0.960806,1.0,0.760537,0.970406,0.915883,47.769,442,False
381,126.98175949,37.38933542,611.78,42.52,166.71,133.21,55.16,0.129001,1.0,1.0,1.0,1.0,1.0,47.74,443,False
614,127.00148341,37.39618052,909.02,194.55,1884.23,604.24,403.64,0.283742,0.884421,0.647597,0.733181,0.946815,0.76552,47.645,444,False
335,126.97916914,37.35552243,841.21,313.44,768.89,754.52,487.35,0.24844,0.750775,0.972564,0.63597,0.909053,0.817701,47.614,445,False
87,126.95120336,37.31934077,616.19,96.03,227.48,95.43,385.73,0.131296,0.995174,1.0,1.0,0.95489,0.992268,47.568,446,False
313,126.97623669,37.37128359,1053.45,596.22,1323.15,926.76,686.91,0.358931,0.432884,0.811075,0.524553,0.819037,0.650674,47.563,447,False
338,126.97912242,37.36228256,1146.12,916.96,1047.95,1090.42,637.2,0.407174,0.072329,0.891258,0.418682,0.841458,0.578229,47.56,448,False
278,126.97352349,37.35549744,674.84,211.8,270.54,335.09,113.74,0.161825,0.865032,1.0,0.907286,1.0,0.945192,47.517,449,False
713,127.0098978,37.40522943,1387.82,273.65,3063.46,1403.55,1653.61,0.532999,0.795506,0.304017,0.216123,0.382979,0.387791,47.492,450,False
178,126.96229651,37.34643315,874.76,357.87,1178.26,709.62,239.14,0.265904,0.700825,0.853289,0.665011,1.0,0.788319,47.487,451,False
232,126.96789376,37.3532188,654.41,189.02,369.04,228.41,446.02,0.151191,0.890641,1.0,0.976297,0.927694,0.960171,47.478,452,False
220,126.96763185,37.32624129,1034.59,661.3,1637.63,552.93,916.83,0.349112,0.359722,0.719447,0.766374,0.715323,0.660961,47.385,453,False
308,126.976315,37.36001672,908.61,619.16,694.76,813.03,289.01,0.283525,0.407094,0.994163,0.598119,0.998521,0.75859,47.355,454,False
789,127.01853048,37.3804771,1463.37,664.6,3275.21,1266.03,1447.45,0.572333,0.356016,0.24232,0.305083,0.475974,0.318936,47.097,455,False
932,127.04366472,37.40995863,1870.06,1665.69,5910.76,1757.78,4382.02,0.784053,0.0,0.0,0.0,0.0,0.0,47.043,456,False
881,127.02965667,37.40756312,1677.81,416.83,4678.85,1625.35,3159.18,0.68397,0.634542,0.0,0.072646,0.0,0.148702,46.986,457,False
73,126.94872534,37.32832515,907.81,367.3,1235.64,597.12,1075.65,0.283109,0.690229,0.836571,0.737787,0.643683,0.748734,46.936,458,False
90,126.9511542,37.32610091,781.68,267.71,948.66,468.03,758.23,0.217446,0.802177,0.920187,0.821291,0.786865,0.846918,46.923,459,False
330,126.97924697,37.34425553,726.15,220.65,1498.73,118.07,151.43,0.18854,0.855079,0.759918,1.0,1.0,0.886987,46.792,460,False
65,126.94844776,37.31031412,917.19,494.31,891.91,837.26,645.2,0.287992,0.54745,0.936722,0.582447,0.83785,0.737754,46.79,461,False
647,127.00429293,37.39844577,1067.82,317.3,2225.06,919.02,754.93,0.366408,0.746431,0.548295,0.529554,0.788353,0.618308,46.717,462,False
645,127.00432261,37.39393903,866.5,159.62,2015.01,501.6,493.88,0.261605,0.923689,0.609495,0.799574,0.906107,0.773849,46.65,463,False
181,126.96258524,37.35318689,729.42,78.23,503.13,651.13,739.06,0.190243,1.0,1.0,0.702851,0.795511,0.880182,46.622,464,False
64,126.94846423,37.30806074,1048.41,612.67,1123.73,1046.66,890.38,0.356304,0.414389,0.869178,0.446989,0.727254,0.630275,46.589,465,False
217,126.96779848,37.31952781,919.17,793.03,1361.32,199.1,880.89,0.289024,0.211641,0.799953,0.995255,0.731537,0.730619,46.566,466,False
255,126.97070067,37.35548484,572.84,34.59,41.15,125.17,165.65,0.108728,1.0,1.0,1.0,1.0,1.0,46.524,467,False
834,127.02417804,37.38049996,1656.76,895.37,3759.98,1466.17,1826.5,0.673009,0.096596,0.101077,0.17562,0.304992,0.153131,46.506,468,False
218,126.96759113,37.3214017,878.02,668.04,1390.97,131.15,821.81,0.267603,0.352147,0.791313,1.0,0.758185,0.761117,46.501,469,False
704,127.01002983,37.38494906,984.23,123.18,2437.1,516.21,1352.74,0.322895,0.964659,0.486513,0.790126,0.518695,0.678053,46.496,470,False
812,127.02135426,37.38048856,1542.94,756.63,3517.06,1386.6,1628.84,0.613754,0.252558,0.171854,0.227093,0.394154,0.237912,46.342,471,False
155,126.95950634,37.34191354,1003.06,533.94,1733.44,783.3,558.29,0.332698,0.502893,0.691533,0.617353,0.877055,0.659379,46.337,472,False
216,126.9671592,37.3180783,915.32,843.8,1289.27,97.72,885.06,0.287019,0.154571,0.820945,1.0,0.729655,0.727693,46.329,473,False
219,126.9670389,37.32432045,891.72,558.85,1477.54,368.04,790.76,0.274735,0.4749,0.76609,0.885971,0.772192,0.744732,46.273,474,False
800,127.01837191,37.40526425,1376.09,86.73,3682.79,1221.0,2186.07,0.526894,1.0,0.123567,0.334212,0.142797,0.364932,46.211,475,False
244,126.97043588,37.33086933,1030.94,253.01,2156.14,722.09,1414.1,0.347212,0.818704,0.568373,0.656948,0.491017,0.633408,46.169,476,False
85,126.95123613,37.31483401,589.93,4.95,333.59,307.4,163.67,0.117622,1.0,1.0,0.925196,1.0,0.977559,46.16,477,False
854,127.02700182,37.38051128,1747.79,1061.93,4003.77,1581.66,2035.71,0.720401,0.0,0.030046,0.100911,0.210624,0.072383,46.119,478,False
774,127.01554721,37.40525271,1333.95,35.46,3470.62,1246.73,1993.09,0.504957,1.0,0.185385,0.317567,0.229846,0.394632,46.083,479,False
488,126.99015546,37.40063909,864.8,127.31,1539.49,892.43,414.56,0.26072,0.96001,0.74804,0.546755,0.941887,0.759126,46.008,480,False
483,126.99023177,37.38937225,569.41,155.36,675.26,192.51,133.7,0.10694,0.928484,0.999844,0.999516,1.0,0.985497,45.836,481,False
205,126.965103,37.34869932,751.53,316.06,876.53,552.78,518.83,0.201753,0.747832,0.941202,0.766468,0.894852,0.843155,45.831,482,False
553,126.99581961,37.39840994,1002.39,493.81,1627.17,926.34,632.79,0.332346,0.548013,0.722495,0.524822,0.843447,0.646439,45.798,483,False
510,126.99314688,37.37586415,954.3,470.91,1603.25,515.53,1375.91,0.30731,0.573757,0.729464,0.790563,0.508245,0.68347,45.777,484,False
91,126.95113781,37.32835429,742.15,171.47,1196.95,383.47,916.47,0.196867,0.910373,0.847845,0.875988,0.715487,0.84894,45.77,485,False
88,126.95118698,37.32159415,576.02,76.77,457.69,110.26,622.0,0.110383,1.0,1.0,1.0,0.848314,0.977247,45.713,486,False
195,126.96526278,37.32616552,857.51,470.31,1466.8,432.86,731.37,0.256922,0.574431,0.76922,0.84404,0.79898,0.757172,45.702,487,False
744,127.0127225,37.40524111,1338.0,239.71,3263.82,1320.17,1814.09,0.507062,0.833657,0.24564,0.270064,0.31059,0.380313,45.636,488,False
419,126.98451044,37.40061151,809.69,117.1,1399.55,869.31,153.98,0.232028,0.971486,0.788814,0.56171,1.0,0.788895,45.477,489,False
823,127.02119662,37.40527573,1460.42,315.58,3899.45,1213.08,2389.65,0.570795,0.748363,0.060443,0.339337,0.050969,0.280274,45.459,490,False
200,126.96518291,37.33743243,817.08,155.78,2093.25,139.84,1162.62,0.235878,0.928007,0.586698,1.0,0.604456,0.781614,45.417,491,False
207,126.96507103,37.35320607,663.37,196.76,387.69,441.22,680.76,0.155855,0.881942,1.0,0.838637,0.821808,0.901251,45.401,492,False
453,126.98733094,37.40062687,799.73,27.35,1449.94,844.95,188.04,0.226843,1.0,0.774134,0.577472,1.0,0.794189,45.378,493,False
279,126.97350775,37.35775082,672.2,318.98,342.33,478.71,105.0,0.160454,0.744544,1.0,0.81438,1.0,0.893223,45.356,494,False
334,126.97918471,37.35326905,657.82,127.39,819.87,552.53,347.31,0.152965,0.959925,0.95771,0.766627,0.972222,0.903005,45.298,495,False
926,127.04094212,37.40986091,1804.55,1433.37,5687.3,1699.05,4160.16,0.749949,0.0,0.0,0.024973,0.0,0.007492,45.297,496,False
341,126.97907569,37.36904269,1155.09,843.0,1572.92,1101.31,1006.49,0.411843,0.155469,0.738301,0.41164,0.674881,0.514223,45.279,497,False
583,126.99865906,37.39616858,826.88,294.38,1668.11,607.95,326.23,0.240976,0.772204,0.710566,0.730779,0.981733,0.769633,45.244,498,False
679,127.00710262,37.40071095,1052.09,72.7,2569.32,1007.22,1107.67,0.358223,1.0,0.447989,0.472504,0.629242,0.592934,45.211,499,False
605,127.00161767,37.37590015,815.3,85.68,2145.93,408.37,753.07,0.23495,1.0,0.571349,0.859882,0.789193,0.776315,45.15,500,False
386,126.98288024,37.40042607,831.29,259.12,1370.6,859.85,264.07,0.243276,0.81184,0.797251,0.567829,1.0,0.761754,45.067,501,False
89,126.95117059,37.32384753,639.46,247.43,701.58,330.39,659.48,0.143409,0.824975,0.992175,0.910328,0.83141,0.910066,45.007,502,False
669,127.00725013,37.37817719,891.34,202.98,2428.64,438.0,805.05,0.274534,0.87495,0.488978,0.840716,0.765743,0.713209,45.0,503,False
309,126.97629934,37.3622701,912.27,732.26,881.3,848.54,467.47,0.285434,0.279953,0.939812,0.575149,0.918021,0.695173,44.933,504,False
194,126.96527875,37.32391213,730.21,401.25,1320.52,222.19,628.41,0.190653,0.652059,0.811841,0.980316,0.845422,0.835464,44.858,505,False
51,126.94567627,37.30354079,1305.36,802.31,1679.88,1605.3,1434.32,0.490073,0.201211,0.707139,0.085617,0.481895,0.38571,44.833,506,False
908,127.03529235,37.40983883,1788.58,974.85,5237.84,1704.05,3717.38,0.741636,0.007245,0.0,0.021742,0.0,0.007972,44.817,507,False
427,126.98772949,37.34203911,945.8,327.0,2160.25,705.25,730.02,0.302886,0.735536,0.567176,0.667836,0.799592,0.665908,44.81,508,False
224,126.96802095,37.33519177,912.56,266.37,2298.74,312.34,1498.89,0.285584,0.803693,0.526827,0.922001,0.45277,0.689644,44.721,509,False
543,126.99597048,37.37587622,838.86,333.66,1787.33,328.29,1151.57,0.247217,0.728043,0.67583,0.911688,0.609438,0.747071,44.716,510,False
481,126.99026229,37.38486551,735.12,537.61,751.9,471.46,449.36,0.193207,0.498769,0.977514,0.81907,0.926191,0.826534,44.654,511,False
920,127.03811724,37.4098499,1779.11,1199.98,5461.47,1683.09,3937.06,0.736702,0.0,0.0,0.035301,0.0,0.01059,44.626,512,False
329,126.97926253,37.34200215,653.46,84.64,1718.19,101.18,370.04,0.150696,1.0,0.695974,1.0,0.96197,0.887886,44.557,513,False
613,127.00149834,37.39392715,695.14,66.31,1779.75,362.08,249.84,0.172396,1.0,0.678038,0.889825,1.0,0.854261,44.514,514,False
673,127.00719115,37.38719071,848.2,378.6,2163.22,203.77,999.45,0.252078,0.677523,0.56631,0.992235,0.678054,0.733092,44.448,515,False
712,127.00991248,37.40297606,1150.46,120.59,2915.81,1176.56,1460.8,0.409434,0.967567,0.347035,0.362961,0.469953,0.494357,44.34,516,False
169,126.96244106,37.32615273,678.57,250.8,1284.99,317.1,541.21,0.163769,0.821195,0.822193,0.918927,0.884758,0.860398,44.242,517,False
175,126.96234471,37.33967302,867.45,433.7,1904.68,437.67,840.64,0.262101,0.615578,0.64164,0.840931,0.749691,0.712422,44.223,518,False
574,126.99879407,37.37588822,788.48,247.71,1958.9,273.44,940.27,0.220989,0.824669,0.625842,0.947166,0.704749,0.773841,44.213,519,False
703,127.0100445,37.38269569,961.76,72.36,2486.29,742.61,1327.07,0.311194,1.0,0.472181,0.643672,0.530274,0.637906,44.188,520,False
63,126.94848068,37.30580735,1092.54,657.5,1361.99,1270.83,1137.66,0.379277,0.363997,0.799757,0.301982,0.615711,0.535665,44.183,521,False
494,126.99338928,37.33981003,1252.41,625.19,2695.49,1200.16,1288.77,0.462506,0.400319,0.411227,0.347695,0.547552,0.410435,44.168,522,False
84,126.95125251,37.31258062,596.61,151.6,573.19,488.87,391.52,0.121099,0.932709,1.0,0.807808,0.952282,0.921726,44.135,523,False
285,126.97341328,37.37127105,867.99,532.49,1368.82,707.02,586.45,0.262381,0.504525,0.797768,0.666695,0.864351,0.709785,44.134,524,False
482,126.99024703,37.38711888,619.28,384.72,669.45,336.63,334.55,0.1329,0.670641,1.0,0.906289,0.977978,0.902712,44.082,525,False
135,126.95673996,37.34186766,974.69,532.53,1838.93,886.43,620.23,0.317926,0.504484,0.660797,0.55064,0.849112,0.624735,44.065,526,False
764,127.01569221,37.38271895,1174.62,355.8,2973.57,997.98,1500.7,0.42201,0.70316,0.330208,0.478479,0.451952,0.467541,44.022,527,False
254,126.97071649,37.35323147,491.8,19.79,287.56,76.06,243.8,0.066539,1.0,1.0,1.0,1.0,1.0,43.992,528,False
82,126.95128526,37.30807385,864.17,374.84,1066.81,950.26,883.9,0.26039,0.68175,0.885763,0.509347,0.730178,0.708698,43.971,529,False
702,127.01005916,37.38044231,1003.11,296.92,2559.07,752.56,1082.18,0.332723,0.769345,0.450976,0.637237,0.640738,0.598993,43.923,530,False
478,126.99030804,37.37810539,954.68,766.6,1263.75,691.21,1105.4,0.307509,0.24135,0.828382,0.67692,0.630263,0.635819,43.883,531,False
215,126.96568173,37.37115181,636.8,125.94,1370.32,386.64,175.96,0.142024,0.961554,0.797332,0.873943,1.0,0.88356,43.864,532,False
331,126.9792314,37.34650891,598.31,42.48,1290.42,315.36,184.21,0.121986,1.0,0.82061,0.92005,1.0,0.913229,43.848,533,False
148,126.95961934,37.32613988,557.31,64.13,1129.55,173.44,419.42,0.100643,1.0,0.867482,1.0,0.939697,0.944573,43.822,534,False
526,126.9961845,37.3376062,1441.29,944.84,3042.92,1340.49,1624.66,0.560838,0.040978,0.31,0.25692,0.396038,0.253177,43.777,535,False
480,126.99027754,37.38261214,789.87,614.35,898.63,576.0,645.69,0.22171,0.4125,0.934762,0.751447,0.837628,0.760745,43.732,536,False
844,127.02403559,37.40303376,1376.43,315.92,4011.31,1013.19,2483.23,0.527069,0.747981,0.02785,0.468638,0.008758,0.301249,43.674,537,False
105,126.95404112,37.31710044,487.56,17.57,139.02,86.58,368.56,0.064332,1.0,1.0,1.0,0.962636,0.994395,43.636,538,False
339,126.97910684,37.36453594,1093.38,1029.97,1231.74,1152.34,816.11,0.379715,0.0,0.837707,0.378631,0.760759,0.5209,43.619,539,False
191,126.96526626,37.31716537,756.44,706.7,1121.78,150.67,769.94,0.204306,0.308694,0.869745,1.0,0.781582,0.783387,43.594,540,False
196,126.96524681,37.3284189,891.16,516.34,1638.37,648.6,894.38,0.274442,0.522684,0.719233,0.704483,0.725453,0.676431,43.524,541,False
109,126.95397591,37.32611397,621.19,342.29,948.82,242.33,562.95,0.133898,0.718345,0.920139,0.967293,0.874952,0.887148,43.52,542,False
240,126.96776646,37.37124578,644.75,187.05,1395.78,396.07,157.88,0.146164,0.892853,0.789913,0.867838,1.0,0.865392,43.386,543,False
110,126.95395961,37.32836735,591.15,127.88,1197.08,134.35,762.83,0.118259,0.959372,0.847807,1.0,0.784789,0.906325,43.349,544,False
835,127.0241638,37.38275334,1448.21,708.71,3710.83,1240.42,1981.44,0.564441,0.306425,0.115397,0.321649,0.235102,0.233434,43.204,546,False
193,126.96529471,37.32165875,675.35,475.2,1208.74,100.77,616.36,0.162093,0.568928,0.84441,1.0,0.850858,0.836958,43.204,545,False
864,127.02686021,37.40304509,1394.88,299.03,4240.68,1117.84,2710.7,0.536675,0.766969,0.0,0.400947,0.0,0.273678,43.148,547,False
340,126.97909127,37.36678931,1096.52,942.74,1435.69,1099.03,1011.44,0.381351,0.043347,0.778286,0.41311,0.672646,0.505899,43.117,548,False
552,126.9958347,37.39615657,816.16,479.08,1462.83,706.47,418.24,0.235399,0.564566,0.770377,0.667048,0.940227,0.723694,43.072,549,False
280,126.97349201,37.36000419,660.44,460.14,534.97,563.04,145.0,0.154331,0.585861,1.0,0.759829,1.0,0.845121,43.065,550,False
644,127.00433745,37.39168565,729.88,213.44,1949.98,377.63,518.09,0.190479,0.863185,0.62844,0.879768,0.895187,0.790799,43.061,551,False
895,127.03248147,37.40757432,1590.99,642.93,4902.49,1523.41,3378.15,0.63877,0.380372,0.0,0.138592,0.0,0.117652,43.032,552,False
382,126.98174397,37.39158879,457.18,28.0,400.76,55.17,280.81,0.048514,1.0,1.0,1.0,1.0,1.0,42.911,553,False
192,126.96531068,37.31940536,709.92,644.7,1141.62,137.2,675.56,0.180091,0.378392,0.863964,1.0,0.824156,0.801689,42.873,554,False
177,126.96231258,37.34417977,797.47,452.27,1417.68,731.82,385.6,0.225669,0.594708,0.783533,0.65065,0.954952,0.731616,42.805,555,False
199,126.96519889,37.33517905,757.51,104.88,2243.31,122.7,1393.98,0.204867,0.985224,0.542976,1.0,0.500094,0.7621,42.776,556,False
813,127.02133994,37.38274194,1316.48,548.87,3464.47,1145.27,1800.86,0.495863,0.486118,0.187178,0.3832,0.316556,0.325179,42.759,557,False
231,126.96790966,37.35096543,527.58,39.76,584.97,386.37,596.6,0.085162,1.0,1.0,0.874113,0.859771,0.941199,42.758,558,False
790,127.01851607,37.38273048,1222.26,423.07,3218.67,1099.84,1638.63,0.446813,0.627534,0.258795,0.412588,0.389736,0.398322,42.742,559,False
83,126.95126889,37.31032724,699.19,331.93,819.03,713.09,636.22,0.174502,0.729988,0.957955,0.662768,0.841899,0.806397,42.726,560,False
281,126.97347627,37.36225757,689.85,495.42,761.7,613.2,395.0,0.16964,0.546195,0.974658,0.727382,0.950708,0.81119,42.626,561,False
735,127.01285378,37.38496073,931.67,61.03,2684.62,644.96,1544.8,0.29553,1.0,0.414396,0.706842,0.432061,0.6219,42.608,562,False
